picture_count,stock_number,model_year,make,model,style,exterior_color,mileage,has_condition_report,grade,lights_raw,announcements,vin,batch_id,source_file,ingested_at,primary_light,mileage_bucket,grade_tier,drivetrain_type,wmi_prefix,snapshot_date,vehicle_age,is_as_is,is_inop,has_structural_damage,is_salvage,is_repo,is_green_light
17,288252,2023,BMW,5-Series,530i,WHITE,105590,1,,Green,,WBA53BH02PWY16855,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,HIGH,,UNKNOWN,WBA,2026-06-10,3,0,0,0,0,0,0
13,316525,2022,BMW,5-Series,540i xDrive,WHITE,47996,1,4.7,Green,,WBA73BJ04NWX45268,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,MEDIUM,EXCELLENT,AWD,WBA,2026-06-10,4,0,0,0,0,0,0
7,918347,2020,BMW,5-Series,530i,BLUE,55020,0,,,,WBAJR3C09LWW67350,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,,UNKNOWN,WBA,2026-06-10,6,0,0,0,0,0,0
32,668274,2020,BMW,5-Series,,BLACK,98050,1,3.8,,,WBAJS7C07LCE10462,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,6,0,0,0,0,0,0
32,119136,2019,BMW,5-Series,530e iPerformance,BLACK,60728,1,4.0,Green,"REPO, 3RD PARTY SELLER; 7-DAY MECHANICAL GUARANTEE",WBAJA9C59KB254128,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,7,0,0,0,0,1,0
21,267851,2019,BMW,5-Series,,GRAY,62710,1,4.4,Red,,WBAJA7C55KWW25153,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,7,0,0,0,0,0,0
44,112961760,2019,BMW,5-Series,M550xi 4D Sedan,WHITE,92751,1,3.4,,Ride 'N' Drive,WBAJB9C56KB288797,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,FAIR,AWD,WBA,2026-06-10,7,0,0,0,0,0,0
17,14676,2019,BMW,5-Series,530i,BLACK,98709,1,2.3,Red,"AS IS, INOP, ELECTRICAL ISSUE",WBAJA5C58KWW05628,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,MEDIUM,POOR,UNKNOWN,WBA,2026-06-10,7,1,1,0,0,0,0
31,112962705,2019,BMW,5-Series,M550xi 4D Sedan,BLACK,101850,1,3.2,,Caution;AS IS;Over 100k,WBAJB9C57KB465129,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,FAIR,AWD,WBA,2026-06-10,7,1,0,0,0,0,0
10,229174,2019,BMW,5-Series,530i,BLUE,104215,0,,Red,,WBAJA5C57KWW40144,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,7,0,0,0,0,0,0
22,791337,2019,BMW,5-Series,XI,BLACK,113442,1,2.8,,AG; PERSONAL USE,WBAJA7C53KWW12806,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,FAIR,AWD,WBA,2026-06-10,7,0,0,0,0,0,0
61,587706,2019,BMW,5-Series,530e iPerformance,SILVER,128068,1,2.7,Red,STRUCTURAL DAMAGE; AS IS,WBAJA9C53KB393641,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,FAIR,UNKNOWN,WBA,2026-06-10,7,1,0,1,0,0,0
13,1012779,2018,BMW,5-Series,530e xDrive iPerformance,SILVER,52354,1,4.7,Yellow,YELLOW LIGHT 7 DAY GTY; OIL LEAK; BILL OF SALE ONLY,WBAJB1C57JB374944,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,YELLOW,MEDIUM,EXCELLENT,AWD,WBA,2026-06-10,8,0,0,0,0,0,0
22,19784,2018,BMW,5-Series,540i xDrive,GRAY,58498,1,,,,WBAJE7C55JWD52883,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,8,0,0,0,0,0,0
25,674783,2018,BMW,5-Series,530i,BLUE,64992,1,4.8,Green,,WBAJA5C56JG900283,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,MEDIUM,EXCELLENT,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
29,256362,2018,BMW,5-Series,530i,BLACK,72183,1,4.0,Red,,WBAJA5C52JWA37765,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
24,1634535,2018,BMW,5-Series,530i,BLACK,74829,1,4.4,Green,3RD PARTY SELLER,WBAJA5C58JWA37446,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
21,229123,2018,BMW,5-Series,530i,WHITE,86670,1,4.0,Red,,WBAJA5C51JWA37773,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
22,128919,2018,BMW,5-Series,530i,BLACK,95695,1,3.5,Red,TITLE PRESENT; DMV PEN 1265; STRUCTURAL DAMAGE,WBAJA5C56JWA36988,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,8,0,0,1,0,0,0
0,205102,2018,BMW,5-Series,540i,GRAY,95975,0,,,,WBAJE5C51JWA93488,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
16,78563,2018,BMW,5-Series,530e iPerformance,BLUE,100380,1,4.5,Green,GUARANTEED; CABLE IN OFFICE,WBAJA9C52JB252946,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,HIGH,EXCELLENT,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
16,148707,2017,BMW,5-Series,540i xDrive,BLACK,98347,0,,,TITLE ATTACHED,WBAJE7C37HG890128,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,9,0,0,0,0,0,0
30,1774922,2017,BMW,5-Series,530i xDrive,BLACK,121090,1,3.5,Red,,WBAJA7C38HG904453,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,GOOD,AWD,WBA,2026-06-10,9,0,0,0,0,0,0
28,1528118,2017,BMW,5-Series,530i,WHITE,122362,1,1.9,Red,,WBAJA5C32HG897939,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,9,0,0,0,0,0,0
31,146322,2017,BMW,5-Series,540i xDrive,BLACK,125262,1,3.3,,3RD PARTY SELLER; REPO; AS IS,WBAJE7C31HG887144,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,FAIR,AWD,WBA,2026-06-10,9,1,0,0,0,1,0
32,1737,2017,BMW,5-Series,530I XDRIVE,GY,127600,0,,,,WBAJA7C34HWA70495,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,,AWD,WBA,2026-06-10,9,0,0,0,0,0,0
20,149238,2016,BMW,5-Series,528i xDrive,BLUE,109551,1,3.6,,"OVER 100,000",WBA5A7C59GG151842,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,GOOD,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
18,3587,2016,BMW,5-Series,528I XDRIVE,SV,137782,0,,,,WBA5A7C51GG149860,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
36,1770263,2016,BMW,5-Series,528i,GRAY,156685,1,0.0,Red,SALVAGE TITLE,WBA5A5C55GG347961,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,10,0,0,0,1,0,0
20,149115,2016,BMW,5-Series,528i xDrive,GRAY,171182,1,3.5,,"OVER 100,000",WBA5A7C5XGG146360,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,GOOD,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
29,254318,2015,BMW,5-Series,528i,BLUE,105214,1,4.1,Red,,WBA5A5C59FD521336,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,GOOD,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
24,1178336,2015,BMW,5-Series,528i xDrive,BLACK,105638,1,1.0,,INOP AS IS; NO ARB; KEY IN FLEET,WBA5A7C54FD623297,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,POOR,AWD,WBA,2026-06-10,11,1,1,0,0,0,0
21,1635496,2015,BMW,5-Series,550i,GRAY,106075,0,,,,WBAKN9C56FD960864,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,UNKNOWN,HIGH,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
10,229203,2015,BMW,5-Series,528i,BLACK,111805,0,,Red,,WBA5A5C59FD517691,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
16,701071,2015,BMW,5-Series,528i,GRAY,121204,0,,Red,,WBA5A5C54FD522300,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
15,825230,2015,BMW,5-Series,535i,WHITE,134929,0,,Red,,WBA5B1C56FG128561,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
27,1634364,2015,BMW,5-Series,528i,BLACK,135392,1,3.3,Green,,WBA5A5C51FD515966,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,GREEN,HIGH,FAIR,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
36,134135,2015,BMW,5-Series,528i xDrive,BLACK,141013,1,3.8,Red,FRAME & DRIVE AS IS; DELAYED TITLE,WBA5A7C54FD622893,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,GOOD,AWD,WBA,2026-06-10,11,1,0,0,0,0,0
38,989511,2015,BMW,5-Series,528i,BLACK,142299,1,2.3,Red,AS IS,WBA5A5C53FD523583,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,11,1,0,0,0,0,0
39,133313,2015,BMW,5-Series,535i xDrive,BLACK,147546,1,3.0,Red,AS IS,WBA5B3C55FD542699,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.345008+00:00,RED,HIGH,FAIR,AWD,WBA,2026-06-10,11,1,0,0,0,0,0
31,1098462,2015,BMW,5-Series,535d,WHITE,174629,1,3.9,,,WBAXA5C52FD691417,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,GOOD,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
0,1098607,2014,BMW,5-Series,528i,NO COLOR,0,0,,,GREEN LIGHT,WBA5A5C54ED502417,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,ANOMALY,,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,1
17,2094277,2014,BMW,5-Series,528i xDrive,WHITE,69421,0,,White,SELLER GUARANTEE; AG; TITLE HERE,WBA5A7C55ED619564,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,WHITE,MEDIUM,,AWD,WBA,2026-06-10,12,0,0,0,0,0,0
13,1487074,2014,BMW,5-Series,528i xDrive,WHITE,76350,0,,Green,RIDE&DRIVE,WBA5A7C58ED620174,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,,AWD,WBA,2026-06-10,12,0,0,0,0,0,0
22,52810,2014,BMW,5-Series,528i,SILVER,103041,1,4.8,Red,,WBA5A5C53ED504109,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,EXCELLENT,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
33,1220295,2014,BMW,5-Series,528i,SILVER,104178,1,2.1,,REDLIGHTT,WBA5A5C53ED510475,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
33,333041,2014,BMW,5-Series,528i,BLACK,104194,1,3.8,Yellow,POWERTRAIN DRIVE,WBA5A5C58ED505787,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,YELLOW,HIGH,GOOD,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
50,33416,2014,BMW,5-Series,528i,BLACK,110862,1,1.8,Red,"TOTAL LOSS,SALVAGE",WBA5A5C53ED505311,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,0,0,0,1,0,0
36,256066,2014,BMW,5-Series,528i,SILVER,118500,1,1.9,Red,,WBA5A5C51ED500592,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
26,958616,2014,BMW,5-Series,550i,BLACK,130019,1,0.0,Red,INOP/MOTOR,WBAKN9C53ED681385,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,0,1,0,0,0,0
23,254312,2014,BMW,5-Series,535i xDrive,GRAY,132099,1,4.0,Red,,WBA5B3C59ED532885,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,GOOD,AWD,WBA,2026-06-10,12,0,0,0,0,0,0
13,750685,2014,BMW,5-Series,528I XDRIVE,WHITE,141798,1,2.7,Red,AS IS TH,WBA5A7C5XED615686,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,AWD,WBA,2026-06-10,12,1,0,0,0,0,0
11,3479589,2014,BMW,5-Series,535I XDRIVE,BLACK,152203,0,,Red,TITLE HERE,WBA5B3C58ED539102,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,AWD,WBA,2026-06-10,12,0,0,0,0,0,0
30,1283747,2014,BMW,5-Series,535d,BLUE,154675,1,2.3,Green,AS IS NO ARB ON FRAME,WBAXA5C59ED001810,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,1,0,0,0,0,0
21,78802,2014,BMW,5-Series,528i,BLACK,157774,1,3.9,Red,,WBA5A5C51ED512435,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,GOOD,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
25,267354,2014,BMW,5-Series,,WHITE,200602,0,,Red,*STRUCTURAL,WBA5A7C51ED617181,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,12,0,0,1,0,0,0
23,189616,2014,BMW,5-Series,535i,SILVER,211897,0,,Yellow,SLOW TITLE,WBA5B1C5XED478288,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,YELLOW,HIGH,,UNKNOWN,WBA,2026-06-10,12,0,0,0,0,0,0
23,78763,2013,BMW,5-Series,528i,GRAY,113303,1,2.6,Red,,WBAXG5C5XDDY36957,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
35,517007,2013,BMW,5-Series,550i xDrive,WHITE,121193,1,2.6,Green,TITLE IN THE OFFICE; As-Is; GREEN LIGHT,WBAFU9C59DDY71839,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,FAIR,AWD,WBA,2026-06-10,13,1,0,0,0,0,1
23,230947,2013,BMW,5-Series,535i xDrive,WHITE,126654,1,3.1,Red,,WBAFU7C52DDU71237,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,AWD,WBA,2026-06-10,13,0,0,0,0,0,0
12,349889,2013,BMW,5-Series,535i xDrive,BLACK,134878,0,,Red,3RD PARTY SELLER; (A)SEVERE DMG RPTD,WBAFU7C54DDU67335,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,AWD,WBA,2026-06-10,13,0,0,0,0,0,0
8,802513,2013,BMW,5-Series,528i xDrive,BLACK,144251,1,2.7,Red,"OVER 100,000 RED LIGHT",WBAXH5C5XDD110271,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,AWD,WBA,2026-06-10,13,0,0,0,0,0,0
40,45939,2013,BMW,5-Series,535I XDRIVE,BLUE,152585,0,,,TITLE HERE,WBAFU7C57DDU71508,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,,AWD,WBA,2026-06-10,13,0,0,0,0,0,0
7,918323,2013,BMW,5-Series,528i,BLACK,156670,0,,Red,,WBAXG5C50DDY31248,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
16,825576,2018,BMW,6-Series,650i,BLACK,50465,0,,Red,,WBA6D4C5XJGA01047,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
43,10116,2018,BMW,6-Series,650I,BLACK,53778,1,3.7,Red,TOP IS BROKEN,WBA6F5C59JD997049,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,8,0,0,0,0,0,0
19,1288836,2017,BMW,6-Series,650i,BLUE,101308,1,3.3,Red,,WBA6D4C59HD977636,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,UNKNOWN,WBA,2026-06-10,9,0,0,0,0,0,0
15,700992,2016,BMW,6-Series,650i,BLACK,63525,0,,Red,,WBA6D4C50GD977345,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,10,0,0,0,0,0,0
42,1772854,2016,BMW,6-Series,640i xDrive,BLACK,130331,1,1.8,Red,AS IS; (A)Frame Damage,WBA6D2C52GGT65568,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,AWD,WBA,2026-06-10,10,1,0,0,0,0,0
14,369061,2015,BMW,6-Series,640i xDrive,WHITE,92786,0,,,AS IS NO ARBITRATION,WBALY1C51FDZ73549,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,11,1,0,0,0,0,0
29,345001,2013,BMW,6-Series,640i,WHITE,110875,1,3.4,Red,RL; Sunroof,WBA6A0C50DDF14475,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,FAIR,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
17,927774,2019,BMW,6-Series Grn Turismo,640i xDrive,GRAY,89546,0,,Green,,WBAJV6C52KBK08952,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,,AWD,WBA,2026-06-10,7,0,0,0,0,0,0
21,256039,2018,BMW,6-Series Grn Turismo,640i xDrive,WHITE,77025,1,4.5,Red,,WBAJV6C52JBK07699,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,EXCELLENT,AWD,WBA,2026-06-10,8,0,0,0,0,0,0
0,19817,2018,BMW,6-Series Grn Turismo,640i xDrive,BLUE,82393,1,,,,WBAJV6C56JBK07706,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,8,0,0,0,0,0,0
27,347463,2026,BMW,7-Series,760i xDrive,WHITE,11333,1,4.6,,,WBA33EJ06TCW56445,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,LOW,EXCELLENT,AWD,WBA,2026-06-10,0,0,0,0,0,0,0
36,110739,2023,BMW,7-Series,760I XDRIVE,WHITE,36159,1,4.9,Green,,WBA33EJ03PCN26435,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,EXCELLENT,AWD,WBA,2026-06-10,3,0,0,0,0,0,0
14,390684,2022,BMW,7-Series,740i,BLACK,34027,0,,Red,,WBA7T2C07NCK13012,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,4,0,0,0,0,0,0
13,1179387,2021,BMW,7-Series,750i xDrive,WHITE,69405,0,,,,WBA7U2C07MCF05192,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,5,0,0,0,0,0,0
35,352274,2020,BMW,7-Series,740i xDrive,BLACK,115430,1,2.0,,*AS IS; FRAME; BODY SERVICE PERFORMED 2019,WBA7T4C01LCD62169,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,POOR,AWD,WBA,2026-06-10,6,1,0,0,0,0,0
14,86646,2019,BMW,7-Series,740i,WHITE,61887,1,4.6,Red,ALT. SUSPENSION,WBA7E2C54KB217073,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,EXCELLENT,UNKNOWN,WBA,2026-06-10,7,0,0,0,0,0,0
20,111054,2018,BMW,7-Series,740E XDRIVE,GREEN,39164,0,,,,WBA7J2C58JG938235,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,8,0,0,0,0,0,0
17,782545,2018,BMW,7-Series,750i xDrive,BLACK,122413,0,,,AS IS,WBA7F2C53JG424651,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,,AWD,WBA,2026-06-10,8,1,0,0,0,0,0
11,922831,2017,BMW,7-Series,740e xDrive iPerformance,BLACK,94924,0,,Red,100% GOLD SELLER,WBA7J2C38HG497893,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,AWD,WBA,2026-06-10,9,0,0,0,0,0,0
26,1528991,2017,BMW,7-Series,740i,WHITE,122829,1,1.7,Red,structural damage; SECU,WBA7E2C30HG741430,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,9,0,0,1,0,0,0
13,1003187,2016,BMW,7-Series,740i,GRAY,69515,0,,Red,,WBA7E2C59GG714548,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,10,0,0,0,0,0,0
15,387864,2016,BMW,7-Series,750I XDRIVE,WHITE,71208,0,,Red,,WBA7F2C58GGE12345,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
